id,source,locality,city_zone,bhk_type,rent_monthly,deposit_amount,area_sqft,furnishing,near_metro,listing_date,scraped_at,listing_url,price_per_sqft
3509,kaggle,Punyabhoomi Layout,Other,2 BHK,12000,,1080,Semi-Furnished,,2022-06-14,2026-06-05 22:46:37.485506,,11.11
3510,kaggle,Amrutahalli,Other,1 BHK,8500,,700,Semi-Furnished,,2022-05-14,2026-06-05 22:46:37.485506,,12.14
3511,kaggle,"Panduranga Nagar, bannerghatta main Road",South,2 BHK,11000,,800,Unfurnished,,2022-05-05,2026-06-05 22:46:37.485506,,13.75
3512,kaggle,whitefield,East,3 BHK,42000,,1880,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,22.34
3513,kaggle,Jakkur,Other,2 BHK,25000,,1305,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,19.16
3514,kaggle,Sahakara Nagar,North,1 BHK,8500,,600,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,14.17
3515,kaggle,Yelahanka Dodda Ballapur Road,North,2 BHK,12500,,950,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,13.16
3516,kaggle,"Hegde Nagar, R.K.Hegde Nagar",Other,2 BHK,18000,,1188,Unfurnished,,2022-06-20,2026-06-05 22:46:37.485506,,15.15
3517,kaggle,Vijayanagar,South,1 BHK,6000,,500,Unfurnished,,2022-06-23,2026-06-05 22:46:37.485506,,12.00
3518,kaggle,"Kereguddadahalli, chikkabanavara Bangalore",Other,2 BHK,9000,,875,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,10.29
3519,kaggle,Wilson garden Bangalore,Other,3 BHK,54000,,2100,Unfurnished,,2022-06-23,2026-06-05 22:46:37.485506,,25.71
3520,kaggle,Annapurneshwari Nagar,Other,3 BHK,22000,,1200,Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,18.33
3521,kaggle,Rajajinagar,West,3 BHK,120000,,2390,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,50.21
3523,kaggle,"Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road",Other,2 BHK,28000,,1150,Semi-Furnished,,2022-06-10,2026-06-05 22:46:37.485506,,24.35
3524,kaggle,Koramangala Block 4,South,3 BHK,55000,,1788,Semi-Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,30.76
3525,kaggle,Electronic City,South,2 BHK,19000,,1250,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,15.20
3476,kaggle,Mahadevapura,East,2 BHK,22000,,1200,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,18.33
3496,kaggle,Mahadevapura,East,3 BHK,26000,,1350,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,19.26
3526,kaggle,Mahadevapura,East,1 BHK,11000,,600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,18.33
3522,kaggle,Ramamurthy Nagar,East,1 BHK,7000,,600,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,11.67
3506,kaggle,"Itc Colony, Maruthi Sevanagar",East,1 BHK,4000,,100,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,40.00
3469,kaggle,"Jp Nagar Phase 1, J P Nagar",South,2 BHK,16000,,850,Semi-Furnished,,2022-05-18,2026-06-05 22:46:37.485506,,18.82
3502,kaggle,Gottigere,South,2 BHK,11000,,600,Unfurnished,,2022-05-28,2026-06-05 22:46:37.485506,,18.33
3482,kaggle,Banashankari,South,2 BHK,9250,,500,Semi-Furnished,,2022-06-19,2026-06-05 22:46:37.485506,,18.50
3491,kaggle,"Srinivasa Nagar-Banashankari, Banashankari",South,1 BHK,8000,,650,Semi-Furnished,,2022-05-14,2026-06-05 22:46:37.485506,,12.31
3527,kaggle,"Vimanapura, Airport Road",Other,3 BHK,18000,,1600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,11.25
3528,kaggle,"Sena Vihar, Kammanahalli",Other,3 BHK,70000,,1520,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,46.05
3529,kaggle,Koramangala,South,1 BHK,12000,,550,Semi-Furnished,,2022-06-15,2026-06-05 22:46:37.485506,,21.82
3531,kaggle,Hsr Layout,South,2 BHK,30000,,1100,Semi-Furnished,,2022-05-12,2026-06-05 22:46:37.485506,,27.27
3532,kaggle,Chikkabanavara,Other,2 BHK,10000,,1100,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,9.09
3533,kaggle,Nandini Layout,Other,1 BHK,6000,,400,Unfurnished,,2022-05-05,2026-06-05 22:46:37.485506,,15.00
3534,kaggle,"Virat Nagar, Bommanahalli",South,1 BHK,4500,,300,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,15.00
3535,kaggle,Rajarajeshwari Nagar,Other,1 BHK,8000,,500,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,16.00
3536,kaggle,Hennur Main Road,Other,2 BHK,20000,,1100,Furnished,,2022-05-19,2026-06-05 22:46:37.485506,,18.18
3539,kaggle,Bommanahalli,South,2 BHK,17000,,1020,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,16.67
3540,kaggle,Kammanahalli,Other,2 BHK,22000,,1250,Unfurnished,,2022-05-19,2026-06-05 22:46:37.485506,,17.60
3542,kaggle,Koramangala,South,1 BHK,12000,,600,Unfurnished,,2022-05-05,2026-06-05 22:46:37.485506,,20.00
3543,kaggle,T Dasarahalli,Other,1 BHK,4500,,200,Unfurnished,,2022-06-20,2026-06-05 22:46:37.485506,,22.50
3544,kaggle,Basaveshvara Nagar,Other,1 BHK,5000,,300,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.67
3545,kaggle,"Vyalikaval, Malleshwaram",West,1 BHK,6000,,400,Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,15.00
3546,kaggle,Rajamahal Guttahalli,Other,1 BHK,11000,,450,Semi-Furnished,,2022-05-14,2026-06-05 22:46:37.485506,,24.44
3548,kaggle,Jakkur,Other,3 BHK,35000,,1460,Unfurnished,,2022-07-06,2026-06-05 22:46:37.485506,,23.97
3549,kaggle,"Singasandra, Hosur Road",Other,3 BHK,24000,,1464,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.39
3551,kaggle,Devanahalli,Other,2 BHK,16000,,680,Semi-Furnished,,2022-06-02,2026-06-05 22:46:37.485506,,23.53
3552,kaggle,Prestige Acropolis,Other,3 BHK,100000,,2750,Semi-Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,36.36
3553,kaggle,Vijayanagar,South,2 BHK,14000,,800,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,17.50
3554,kaggle,Karihobanahalli,Other,2 BHK,7500,,600,Unfurnished,,2022-06-07,2026-06-05 22:46:37.485506,,12.50
3555,kaggle,"Gubbalala, Subramanyapura",Other,3 BHK,16000,,1200,Unfurnished,,2022-05-15,2026-06-05 22:46:37.485506,,13.33
3556,kaggle,Kothanur,Other,4 BHK,65000,,3200,Semi-Furnished,,2022-05-12,2026-06-05 22:46:37.485506,,20.31
3557,kaggle,Hebbal Kempapura,North,2 BHK,18000,,1800,Semi-Furnished,,2022-05-10,2026-06-05 22:46:37.485506,,10.00
3558,kaggle,Frazer Town,Other,1 BHK,8000,,500,Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.00
3559,kaggle,"Kadugondanahalli, Kadugondanahalli",Other,2 BHK,11000,,1200,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,9.17
3560,kaggle,"Prakruthi Township, Hennur",Other,1 BHK,8000,,750,Unfurnished,,2022-06-08,2026-06-05 22:46:37.485506,,10.67
3561,kaggle,GH Society,Other,1 BHK,13000,,700,Semi-Furnished,,2022-06-29,2026-06-05 22:46:37.485506,,18.57
2731,kaggle,K R Puram,East,2 BHK,16000,,1155,Semi-Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,13.85
2752,kaggle,K R Puram,East,2 BHK,14500,,850,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,17.06
2785,kaggle,K R Puram,East,2 BHK,10000,,1200,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,8.33
2829,kaggle,K R Puram,East,3 BHK,13000,,1000,Semi-Furnished,,2022-06-11,2026-06-05 22:46:37.485506,,13.00
2897,kaggle,K R Puram,East,2 BHK,14000,,1100,Semi-Furnished,,2022-05-25,2026-06-05 22:46:37.485506,,12.73
2950,kaggle,K R Puram,East,1 BHK,10000,,1000,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,10.00
2960,kaggle,K R Puram,East,3 BHK,30000,,1350,Furnished,,2022-05-19,2026-06-05 22:46:37.485506,,22.22
2975,kaggle,K R Puram,East,2 BHK,8500,,720,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,11.81
2999,kaggle,K R Puram,East,2 BHK,11000,,1000,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,11.00
3034,kaggle,K R Puram,East,1 BHK,6000,,350,Unfurnished,,2022-06-04,2026-06-05 22:46:37.485506,,17.14
3112,kaggle,K R Puram,East,2 BHK,17000,,1060,Unfurnished,,2022-05-31,2026-06-05 22:46:37.485506,,16.04
3153,kaggle,K R Puram,East,2 BHK,13000,,750,Semi-Furnished,,2022-05-19,2026-06-05 22:46:37.485506,,17.33
3282,kaggle,K R Puram,East,1 BHK,8500,,730,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,11.64
3309,kaggle,K R Puram,East,2 BHK,14000,,900,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,15.56
3430,kaggle,K R Puram,East,2 BHK,11000,,600,Semi-Furnished,,2022-06-04,2026-06-05 22:46:37.485506,,18.33
3433,kaggle,K R Puram,East,2 BHK,12000,,1000,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,12.00
3450,kaggle,K R Puram,East,2 BHK,7500,,600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,12.50
3530,kaggle,K R Puram,East,2 BHK,18000,,1100,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,16.36
3277,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,9000,,445,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,20.22
3287,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,15000,,435,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,34.48
3471,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,15000,,455,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,32.97
3490,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,14000,,435,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,32.18
3498,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,14000,,440,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,31.82
2854,kaggle,Mahadevapura,East,1 BHK,11500,,550,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,20.91
3389,kaggle,Mahadevapura,East,2 BHK,8000,,800,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,10.00
2696,kaggle,Ramamurthy Nagar,East,2 BHK,15000,,1400,Furnished,,2022-05-10,2026-06-05 22:46:37.485506,,10.71
2711,kaggle,Ramamurthy Nagar,East,2 BHK,12500,,900,Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,13.89
2741,kaggle,Ramamurthy Nagar,East,2 BHK,16000,,950,Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,16.84
3264,kaggle,Ramamurthy Nagar,East,2 BHK,14000,,1200,Unfurnished,,2022-05-27,2026-06-05 22:46:37.485506,,11.67
2877,kaggle,"Malleshpalya, Kaggadasapura",East,1 BHK,10000,,450,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,22.22
3538,kaggle,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",South,2 BHK,22000,,850,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,25.88
2893,kaggle,"Kaggadasapura, Indira nagar",Central,3 BHK,25000,,1500,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.67
3194,kaggle,"Kaggadasapura, Indira nagar",Central,2 BHK,30000,,1100,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,27.27
3541,kaggle,"Jalahalli, Jalahalli, Outer Ring Road",North,3 BHK,24000,,1400,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,17.14
3562,kaggle,Yeshwantpur,West,2 BHK,30000,,1000,Unfurnished,,2022-06-20,2026-06-05 22:46:37.485506,,30.00
3241,kaggle,"Abbiareddy Layout, Kaggadasapura",East,2 BHK,22500,,1115,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,20.18
3380,kaggle,"Maruthi Nagar-Kaggadasapura, Kaggadasapura",East,2 BHK,14500,,650,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,22.31
3547,kaggle,C V Raman Nagar,East,2 BHK,20000,,1180,Semi-Furnished,,2022-05-22,2026-06-05 22:46:37.485506,,16.95
3041,kaggle,Horamavu,East,2 BHK,15000,,850,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,17.65
3130,kaggle,Maruthi Sevanagar,East,2 BHK,30000,,1100,Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,27.27
3537,kaggle,"Dodda Banaswadi, Banaswadi",East,2 BHK,17500,,1000,Unfurnished,,2022-06-27,2026-06-05 22:46:37.485506,,17.50
2768,kaggle,"Rbi Layout, J P Nagar",South,2 BHK,19000,,1000,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,19.00
2799,kaggle,J P Nagar,South,1 BHK,7000,,360,Unfurnished,,2022-06-20,2026-06-05 22:46:37.485506,,19.44
2905,kaggle,"Jp Nagar Phase 7, J P Nagar",South,2 BHK,11500,,1200,Semi-Furnished,,2022-05-24,2026-06-05 22:46:37.485506,,9.58
2911,kaggle,"Jp Nagar Phase 2, J P Nagar",South,1 BHK,7000,,200,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,35.00
2915,kaggle,"Jp Nagar Phase 7, J P Nagar",South,3 BHK,29000,,1800,Semi-Furnished,,2022-07-08,2026-06-05 22:46:37.485506,,16.11
2929,kaggle,"Jp Nagar Phase 7, J P Nagar",South,1 BHK,11000,,550,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,20.00
3115,kaggle,"Jp Nagar Phase 7, J P Nagar",South,2 BHK,18000,,1000,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,18.00
3198,kaggle,"Royal Lakefront Phase-3 North, JP Nagar Phase 8",South,2 BHK,25500,,1475,Furnished,,2022-06-30,2026-06-05 22:46:37.485506,,17.29
3357,kaggle,"Jp Nagar Phase 6, J P Nagar, Outer Ring Road",South,3 BHK,30000,,2000,Semi-Furnished,,2022-05-14,2026-06-05 22:46:37.485506,,15.00
3550,kaggle,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",South,2 BHK,10000,,700,Semi-Furnished,,2022-06-24,2026-06-05 22:46:37.485506,,14.29
3053,kaggle,"Bohra Layout, Gottigere, bannerghatta main Road",South,3 BHK,22500,,1600,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,14.06
3049,kaggle,"Banashankari Stage 2, Banashankari",South,2 BHK,15000,,750,Semi-Furnished,,2022-06-27,2026-06-05 22:46:37.485506,,20.00
3245,kaggle,"Kaggadasapura, Indira nagar",Central,3 BHK,25000,,1400,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,17.86
3361,kaggle,"Kaggadasapura, Indira nagar",Central,2 BHK,16000,,1000,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,16.00
